TRANSACTION_ID,BENEFICIARY_BANK_BIC,BIC_COUNTRY_CODE
109733,BNPAFRPP,FR
109777,HSBCUS33,US
109817,BABOROBB,RO
109836,BABOROBB,RO
109876,HSBCUS33,US
110393,UBSWCHZH,CH
110536,DEUTDEFF,DE
110598,BABOROBB,RO
110811,WFBIUS6S,US
110829,BNPAFRPP,FR
110835,DEUTDEFF,DE
110916,UBSWCHZH,CH
110974,BNPAFRPP,FR
111112,HSBCUS33,US
111912,BNPAFRPP,FR
111952,UBSWCHZH,CH
111989,WFBIUS6S,US
112189,CHASUS33,US
112252,DEUTDEFF,DE
278,BNPAFRPP,FR
294,UBSWCHZH,CH
613,SCBLSGSG,SG
651,UBSWCHZH,CH
811,SCBLSGSG,SG
936,BNPAFRPP,FR
1011,SCBLSGSG,SG
1814,HSBCUS33,US
1896,HSBCUS33,US
2354,BNPAFRPP,FR
2812,CITIUS33,US
2854,CITIUS33,US
2934,HSBCUS33,US
2995,UBSWCHZH,CH
3017,BNPAFRPP,FR
3972,HSBCUS33,US
4109,BNPAFRPP,FR
4373,UBSWCHZH,CH
4436,CITIUS33,US
4539,HSBCUS33,US
4591,BNPAFRPP,FR
4594,SCBLSGSG,SG
5054,CITIUS33,US
5114,SCBLSGSG,SG
5135,UBSWCHZH,CH
5274,HSBCUS33,US
5335,BABOROBB,RO
5438,HSBCUS33,US
5450,HSBCUS33,US
5630,HSBCUS33,US
5731,SCBLSGSG,SG
5750,BNPAFRPP,FR
5851,HSBCUS33,US
5878,BNPAFRPP,FR
6495,CITIUS33,US
6834,SCBLSGSG,SG
7739,BABOROBB,RO
7976,UBSWCHZH,CH
8017,CITIUS33,US
8095,SCBLSGSG,SG
8510,UBSWCHZH,CH
8514,SCBLSGSG,SG
8757,CITIUS33,US
8889,CITIUS33,US
8897,CITIUS33,US
9271,SCBLSGSG,SG
10356,SCBLSGSG,SG
10395,SCBLSGSG,SG
11013,HSBCUS33,US
11254,BNPAFRPP,FR
12089,HSBCUS33,US
12674,SCBLSGSG,SG
12816,CITIUS33,US
13278,SCBLSGSG,SG
13594,UBSWCHZH,CH
13872,SCBLSGSG,SG
13912,CITIUS33,US
13935,BNPAFRPP,FR
13938,BNPAFRPP,FR
13994,BNPAFRPP,FR
14276,HSBCUS33,US
14872,BNPAFRPP,FR
15193,UBSWCHZH,CH
15411,BNPAFRPP,FR
15692,BNPAFRPP,FR
16519,HSBCUS33,US
16858,BNPAFRPP,FR
16935,CITIUS33,US
16998,UBSWCHZH,CH
17778,BNPAFRPP,FR
17919,SCBLSGSG,SG
18019,SCBLSGSG,SG
18449,CITIUS33,US
18736,CITIUS33,US
19670,BNPAFRPP,FR
20169,UBSWCHZH,CH
20679,BNPAFRPP,FR
21297,HSBCUS33,US
21435,UBSWCHZH,CH
21738,UBSWCHZH,CH
21812,CITIUS33,US
21815,CITIUS33,US
21998,BABOROBB,RO
22395,HSBCUS33,US
22555,UBSWCHZH,CH
22749,BNPAFRPP,FR
22974,BNPAFRPP,FR
23233,BNPAFRPP,FR
23396,HSBCUS33,US
23799,HSBCUS33,US
24132,UBSWCHZH,CH
24137,UBSWCHZH,CH
24337,BNPAFRPP,FR
25431,HSBCUS33,US
25532,SCBLSGSG,SG
25610,SCBLSGSG,SG
25789,BNPAFRPP,FR
26032,UBSWCHZH,CH
26094,CITIUS33,US
26178,CITIUS33,US
26196,HSBCUS33,US
26532,BNPAFRPP,FR
26691,CITIUS33,US
27278,HSBCUS33,US
27476,UBSWCHZH,CH
28075,SCBLSGSG,SG
28155,CITIUS33,US
28438,UBSWCHZH,CH
28452,HSBCUS33,US
28633,UBSWCHZH,CH
28977,HSBCUS33,US
29110,CITIUS33,US
29731,SCBLSGSG,SG
30530,HSBCUS33,US
30598,UBSWCHZH,CH
31453,UBSWCHZH,CH
31509,CITIUS33,US
31694,BNPAFRPP,FR
32396,UBSWCHZH,CH
32452,HSBCUS33,US
32469,BABOROBB,RO
32673,HSBCUS33,US
32830,BNPAFRPP,FR
33816,BNPAFRPP,FR
34171,CITIUS33,US
34230,SCBLSGSG,SG
34410,CITIUS33,US
34953,SCBLSGSG,SG
35291,CITIUS33,US
35298,HSBCUS33,US
35299,CITIUS33,US
36278,SCBLSGSG,SG
36473,CITIUS33,US
36850,BABOROBB,RO
36857,UBSWCHZH,CH
37218,BABOROBB,RO
37815,BNPAFRPP,FR
37977,UBSWCHZH,CH
37996,BNPAFRPP,FR
38133,UBSWCHZH,CH
38536,HSBCUS33,US
38894,CITIUS33,US
39050,BNPAFRPP,FR
39149,SCBLSGSG,SG
39158,UBSWCHZH,CH
39649,UBSWCHZH,CH
39690,BNPAFRPP,FR
39792,HSBCUS33,US
40038,HSBCUS33,US
40254,SCBLSGSG,SG
40733,UBSWCHZH,CH
40894,CITIUS33,US
41098,CITIUS33,US
41435,CITIUS33,US
41494,UBSWCHZH,CH
41552,SCBLSGSG,SG
41615,HSBCUS33,US
41718,SCBLSGSG,SG
41852,SCBLSGSG,SG
42137,CITIUS33,US
42750,UBSWCHZH,CH
43352,BABOROBB,RO
43551,UBSWCHZH,CH
43697,UBSWCHZH,CH
44290,UBSWCHZH,CH
44319,UBSWCHZH,CH
45274,CITIUS33,US
45390,HSBCUS33,US
45711,BNPAFRPP,FR
45977,CITIUS33,US
46375,SCBLSGSG,SG
46594,CITIUS33,US
46633,HSBCUS33,US
46756,HSBCUS33,US
47532,CITIUS33,US
47556,CITIUS33,US
47572,HSBCUS33,US
47612,BABOROBB,RO
47858,SCBLSGSG,SG
47951,SCBLSGSG,SG
48272,SCBLSGSG,SG
49219,UBSWCHZH,CH
49313,BNPAFRPP,FR
49318,UBSWCHZH,CH
49390,SCBLSGSG,SG
49719,HSBCUS33,US
49818,HSBCUS33,US
49934,SCBLSGSG,SG
49975,UBSWCHZH,CH
50479,UBSWCHZH,CH
50654,UBSWCHZH,CH
52033,BNPAFRPP,FR
52035,UBSWCHZH,CH
52133,BABOROBB,RO
52156,HSBCUS33,US
52339,BNPAFRPP,FR
52359,SCBLSGSG,SG
52558,BNPAFRPP,FR
52559,BABOROBB,RO
52618,UBSWCHZH,CH
52669,BNPAFRPP,FR
53176,CITIUS33,US
53193,HSBCUS33,US
53413,HSBCUS33,US
54197,SCBLSGSG,SG
55713,BNPAFRPP,FR
55872,SCBLSGSG,SG
56089,SCBLSGSG,SG
56217,CITIUS33,US
75359,UBSWCHZH,CH
76271,BNPAFRPP,FR
77112,SCBLSGSG,SG
77557,BNPAFRPP,FR
77916,HSBCUS33,US
77957,CITIUS33,US
78278,UBSWCHZH,CH
80653,HSBCUS33,US
80672,HSBCUS33,US
80736,CITIUS33,US
80849,BNPAFRPP,FR
80851,SCBLSGSG,SG
81059,HSBCUS33,US
81377,CITIUS33,US
81672,CITIUS33,US
82109,HSBCUS33,US
82338,HSBCUS33,US
82495,SCBLSGSG,SG
82853,HSBCUS33,US
83049,BNPAFRPP,FR
83051,UBSWCHZH,CH
83073,HSBCUS33,US
83097,SCBLSGSG,SG
83474,HSBCUS33,US
83591,SCBLSGSG,SG
84157,SCBLSGSG,SG
84419,UBSWCHZH,CH
84669,CITIUS33,US
84818,CITIUS33,US
85554,UBSWCHZH,CH
85919,BNPAFRPP,FR
86071,CITIUS33,US
86156,CITIUS33,US
86377,CITIUS33,US
87091,CITIUS33,US
87515,CITIUS33,US
87856,HSBCUS33,US
88197,HSBCUS33,US
88277,CITIUS33,US
88333,BNPAFRPP,FR
88377,BNPAFRPP,FR
89713,CITIUS33,US
89769,BNPAFRPP,FR
89998,HSBCUS33,US
90317,UBSWCHZH,CH
90717,BNPAFRPP,FR
90899,UBSWCHZH,CH
91698,HSBCUS33,US
91736,UBSWCHZH,CH
92150,HSBCUS33,US
92432,BNPAFRPP,FR
92793,BNPAFRPP,FR
131371,HSBCUS33,US
131376,BNPAFRPP,FR
131653,CITIUS33,US
131855,BNPAFRPP,FR
132489,HSBCUS33,US
132674,CITIUS33,US
132794,BNPAFRPP,FR
133270,SCBLSGSG,SG
133289,SCBLSGSG,SG
133354,BNPAFRPP,FR
133757,HSBCUS33,US
133936,HSBCUS33,US
133958,SCBLSGSG,SG
134178,CITIUS33,US
134336,CITIUS33,US
134577,HSBCUS33,US
134589,CITIUS33,US
134735,SCBLSGSG,SG
135290,HSBCUS33,US
136035,UBSWCHZH,CH
136349,UBSWCHZH,CH
136459,UBSWCHZH,CH
136479,BNPAFRPP,FR
136898,HSBCUS33,US
136939,BABOROBB,RO
137111,HSBCUS33,US
137858,SCBLSGSG,SG
138292,UBSWCHZH,CH
138336,HSBCUS33,US
138398,SCBLSGSG,SG
140111,HSBCUS33,US
140650,UBSWCHZH,CH
140739,SCBLSGSG,SG
140974,SCBLSGSG,SG
141013,BNPAFRPP,FR
141252,HSBCUS33,US
141313,BNPAFRPP,FR
141998,HSBCUS33,US
142137,SCBLSGSG,SG
142356,UBSWCHZH,CH
142570,BNPAFRPP,FR
142656,CITIUS33,US
143274,SCBLSGSG,SG
143336,SCBLSGSG,SG
143498,CITIUS33,US
143832,UBSWCHZH,CH
144211,UBSWCHZH,CH
145019,UBSWCHZH,CH
145370,SCBLSGSG,SG
145455,BNPAFRPP,FR
145913,HSBCUS33,US
147252,HSBCUS33,US
147255,BNPAFRPP,FR
147258,BABOROBB,RO
147433,UBSWCHZH,CH
147655,CITIUS33,US
147831,UBSWCHZH,CH
148292,CITIUS33,US
148357,HSBCUS33,US
148477,HSBCUS33,US
149274,SCBLSGSG,SG
149655,CITIUS33,US
149819,BNPAFRPP,FR
113438,BNPAFRPP,FR
113455,BNPAFRPP,FR
113499,BABOROBB,RO
113835,BNPAFRPP,FR
113897,HSBCUS33,US
115230,CITIUS33,US
116117,BNPAFRPP,FR
116317,HSBCUS33,US
116694,HSBCUS33,US
116817,BNPAFRPP,FR
117414,SCBLSGSG,SG
117636,HSBCUS33,US
117653,SCBLSGSG,SG
117659,HSBCUS33,US
117678,SCBLSGSG,SG
118111,SCBLSGSG,SG
118233,SCBLSGSG,SG
118359,SCBLSGSG,SG
118450,UBSWCHZH,CH
118577,BNPAFRPP,FR
119013,HSBCUS33,US
119236,CITIUS33,US
119292,UBSWCHZH,CH
119315,HSBCUS33,US
119779,HSBCUS33,US
119969,CITIUS33,US
120212,SCBLSGSG,SG
120298,CITIUS33,US
120430,BNPAFRPP,FR
120510,CITIUS33,US
121135,SCBLSGSG,SG
121550,CITIUS33,US
121774,UBSWCHZH,CH
122110,CITIUS33,US
122339,BABOROBB,RO
122433,BNPAFRPP,FR
122511,SCBLSGSG,SG
122730,HSBCUS33,US
123011,SCBLSGSG,SG
123139,BNPAFRPP,FR
123196,CITIUS33,US
123278,HSBCUS33,US
123372,HSBCUS33,US
123569,CITIUS33,US
123989,UBSWCHZH,CH
124429,BNPAFRPP,FR
124630,SCBLSGSG,SG
124957,SCBLSGSG,SG
125095,HSBCUS33,US
125493,SCBLSGSG,SG
125689,UBSWCHZH,CH
126150,UBSWCHZH,CH
126215,UBSWCHZH,CH
126291,SCBLSGSG,SG
127130,SCBLSGSG,SG
127498,CITIUS33,US
127612,CITIUS33,US
128050,UBSWCHZH,CH
129094,BNPAFRPP,FR
129110,HSBCUS33,US
129158,SCBLSGSG,SG
129433,SCBLSGSG,SG
129552,CITIUS33,US
129937,HSBCUS33,US
130191,HSBCUS33,US
130291,CITIUS33,US
130356,BABOROBB,RO
130491,CITIUS33,US
130995,SCBLSGSG,SG
131192,BNPAFRPP,FR
56273,BNPAFRPP,FR
57179,UBSWCHZH,CH
57539,HSBCUS33,US
57592,SCBLSGSG,SG
57614,SCBLSGSG,SG
57631,UBSWCHZH,CH
57812,UBSWCHZH,CH
58238,UBSWCHZH,CH
58253,SCBLSGSG,SG
58697,UBSWCHZH,CH
58775,BNPAFRPP,FR
59056,BNPAFRPP,FR
59419,BABOROBB,RO
59616,SCBLSGSG,SG
60034,HSBCUS33,US
60236,CITIUS33,US
60392,CITIUS33,US
60612,CITIUS33,US
60837,CITIUS33,US
60970,BNPAFRPP,FR
61138,BNPAFRPP,FR
61553,SCBLSGSG,SG
61892,UBSWCHZH,CH
61979,SCBLSGSG,SG
62134,CITIUS33,US
62253,HSBCUS33,US
62392,UBSWCHZH,CH
62491,UBSWCHZH,CH
62577,HSBCUS33,US
63296,HSBCUS33,US
63370,CITIUS33,US
63434,HSBCUS33,US
63470,HSBCUS33,US
63758,HSBCUS33,US
63759,SCBLSGSG,SG
64509,CITIUS33,US
64697,HSBCUS33,US
64770,CITIUS33,US
65812,CITIUS33,US
66091,BNPAFRPP,FR
66554,CITIUS33,US
66691,HSBCUS33,US
66832,UBSWCHZH,CH
66933,SCBLSGSG,SG
67195,BNPAFRPP,FR
68292,SCBLSGSG,SG
68317,SCBLSGSG,SG
68536,SCBLSGSG,SG
68812,CITIUS33,US
68937,UBSWCHZH,CH
69011,HSBCUS33,US
69172,UBSWCHZH,CH
69353,CITIUS33,US
69391,SCBLSGSG,SG
69530,SCBLSGSG,SG
70392,CITIUS33,US
70675,SCBLSGSG,SG
70833,SCBLSGSG,SG
70939,BNPAFRPP,FR
71095,BNPAFRPP,FR
71134,CITIUS33,US
71498,BABOROBB,RO
71617,SCBLSGSG,SG
71670,SCBLSGSG,SG
71699,CITIUS33,US
71778,UBSWCHZH,CH
72054,BABOROBB,RO
72158,CITIUS33,US
72415,CITIUS33,US
72593,BABOROBB,RO
72614,CITIUS33,US
72911,UBSWCHZH,CH
73075,UBSWCHZH,CH
73816,HSBCUS33,US
73855,CITIUS33,US
73974,HSBCUS33,US
74132,SCBLSGSG,SG
74376,CITIUS33,US
93773,BNPAFRPP,FR
93919,BNPAFRPP,FR
93936,BNPAFRPP,FR
94098,CITIUS33,US
94134,SCBLSGSG,SG
95151,SCBLSGSG,SG
95289,UBSWCHZH,CH
95995,UBSWCHZH,CH
96074,BABOROBB,RO
96273,CITIUS33,US
96311,UBSWCHZH,CH
96393,UBSWCHZH,CH
96955,CITIUS33,US
97089,SCBLSGSG,SG
97214,CITIUS33,US
97298,HSBCUS33,US
97349,BNPAFRPP,FR
97451,UBSWCHZH,CH
97578,BABOROBB,RO
97835,HSBCUS33,US
98113,UBSWCHZH,CH
98557,UBSWCHZH,CH
98633,HSBCUS33,US
98639,UBSWCHZH,CH
98678,UBSWCHZH,CH
98714,UBSWCHZH,CH
98757,CITIUS33,US
98993,BNPAFRPP,FR
99214,HSBCUS33,US
99571,UBSWCHZH,CH
100011,SCBLSGSG,SG
100111,BNPAFRPP,FR
101196,UBSWCHZH,CH
101316,SCBLSGSG,SG
101932,CITIUS33,US
102029,CITIUS33,US
102159,SCBLSGSG,SG
102293,BNPAFRPP,FR
102977,BNPAFRPP,FR
102978,HSBCUS33,US
103052,BNPAFRPP,FR
103254,HSBCUS33,US
103274,CITIUS33,US
103336,HSBCUS33,US
103539,BNPAFRPP,FR
103710,CITIUS33,US
103854,HSBCUS33,US
104235,CITIUS33,US
104289,UBSWCHZH,CH
105132,SCBLSGSG,SG
105271,BABOROBB,RO
105371,BNPAFRPP,FR
105497,CITIUS33,US
105953,BNPAFRPP,FR
106055,BNPAFRPP,FR
106695,BNPAFRPP,FR
106835,CITIUS33,US
107157,CITIUS33,US
107415,HSBCUS33,US
107737,UBSWCHZH,CH
107839,CITIUS33,US
107890,HSBCUS33,US
108697,UBSWCHZH,CH
108796,SCBLSGSG,SG
109773,HSBCUS33,US
110349,UBSWCHZH,CH
110592,CITIUS33,US
110678,UBSWCHZH,CH
110712,BNPAFRPP,FR
111429,UBSWCHZH,CH
111774,UBSWCHZH,CH
111829,BNPAFRPP,FR
111857,UBSWCHZH,CH
112,BOFAUS3N,US
331,BABOROBB,RO
593,CHASUS33,US
2055,DEUTDEFF,DE
2094,DEUTDEFF,DE
2238,WFBIUS6S,US
2898,WFBIUS6S,US
3091,CHASUS33,US
3733,WFBIUS6S,US
3816,DEUTDEFF,DE
3817,DEUTDEFF,DE
4009,BOFAUS3N,US
4050,CHASUS33,US
4616,CHASUS33,US
4755,DEUTDEFF,DE
5971,BOFAUS3N,US
6078,BOFAUS3N,US
6119,BABOROBB,RO
6158,WFBIUS6S,US
6571,BOFAUS3N,US
6732,WFBIUS6S,US
6993,CHASUS33,US
7354,DEUTDEFF,DE
7677,CHASUS33,US
8329,WFBIUS6S,US
8515,BOFAUS3N,US
8616,CHASUS33,US
9198,DEUTDEFF,DE
9539,BOFAUS3N,US
10076,BOFAUS3N,US
10291,DEUTDEFF,DE
11154,WFBIUS6S,US
11375,WFBIUS6S,US
11711,CHASUS33,US
12331,BABOROBB,RO
12830,CHASUS33,US
13209,BABOROBB,RO
13211,DEUTDEFF,DE
13855,BOFAUS3N,US
14216,WFBIUS6S,US
14551,BABOROBB,RO
14655,BABOROBB,RO
14850,BABOROBB,RO
15177,DEUTDEFF,DE
15397,DEUTDEFF,DE
15630,BABOROBB,RO
16156,CHASUS33,US
16437,WFBIUS6S,US
16559,CHASUS33,US
17679,CHASUS33,US
17896,BOFAUS3N,US
18217,CHASUS33,US
18914,BABOROBB,RO
18999,WFBIUS6S,US
19073,BOFAUS3N,US
19599,BOFAUS3N,US
19933,CHASUS33,US
20598,BOFAUS3N,US
21217,WFBIUS6S,US
21453,WFBIUS6S,US
21490,BOFAUS3N,US
21657,BOFAUS3N,US
21929,CHASUS33,US
21971,CHASUS33,US
22316,BABOROBB,RO
24192,WFBIUS6S,US
25095,DEUTDEFF,DE
25097,DEUTDEFF,DE
25399,CHASUS33,US
25437,BABOROBB,RO
26234,WFBIUS6S,US
26317,CHASUS33,US
26711,BABOROBB,RO
27076,WFBIUS6S,US
27275,CHASUS33,US
27577,BABOROBB,RO
27615,BABOROBB,RO
27893,BOFAUS3N,US
27933,BABOROBB,RO
28215,DEUTDEFF,DE
28278,BOFAUS3N,US
28499,WFBIUS6S,US
28733,CHASUS33,US
29292,WFBIUS6S,US
29313,DEUTDEFF,DE
29579,DEUTDEFF,DE
29698,CHASUS33,US
29830,WFBIUS6S,US
30171,WFBIUS6S,US
30274,WFBIUS6S,US
31292,CHASUS33,US
31454,CHASUS33,US
31679,BOFAUS3N,US
32078,DEUTDEFF,DE
32256,BABOROBB,RO
32278,BABOROBB,RO
32450,BABOROBB,RO
33613,BABOROBB,RO
33632,CHASUS33,US
33832,BABOROBB,RO
33851,BOFAUS3N,US
34252,DEUTDEFF,DE
34378,DEUTDEFF,DE
34389,CHASUS33,US
34512,BOFAUS3N,US
34809,BABOROBB,RO
34935,CHASUS33,US
35011,BABOROBB,RO
35192,CHASUS33,US
35250,BOFAUS3N,US
35451,BABOROBB,RO
35875,WFBIUS6S,US
36192,CHASUS33,US
36234,WFBIUS6S,US
36274,DEUTDEFF,DE
38097,DEUTDEFF,DE
38412,BABOROBB,RO
39636,BOFAUS3N,US
39830,WFBIUS6S,US
40089,DEUTDEFF,DE
40419,CHASUS33,US
40799,CHASUS33,US
40952,CHASUS33,US
41110,CHASUS33,US
41173,BABOROBB,RO
41938,DEUTDEFF,DE
42476,BOFAUS3N,US
42576,WFBIUS6S,US
42775,BABOROBB,RO
42972,DEUTDEFF,DE
43256,DEUTDEFF,DE
43295,DEUTDEFF,DE
43417,BABOROBB,RO
43590,WFBIUS6S,US
43950,WFBIUS6S,US
44037,BABOROBB,RO
44113,WFBIUS6S,US
44298,BOFAUS3N,US
45073,DEUTDEFF,DE
45750,WFBIUS6S,US
46116,BOFAUS3N,US
46776,BABOROBB,RO
46955,CHASUS33,US
47099,DEUTDEFF,DE
47399,BABOROBB,RO
47491,BABOROBB,RO
47631,CHASUS33,US
47637,BOFAUS3N,US
47693,DEUTDEFF,DE
47896,BOFAUS3N,US
48489,BOFAUS3N,US
48536,WFBIUS6S,US
48635,BOFAUS3N,US
48699,BOFAUS3N,US
48991,BOFAUS3N,US
50033,WFBIUS6S,US
50376,BOFAUS3N,US
50635,BABOROBB,RO
50973,WFBIUS6S,US
51317,BOFAUS3N,US
51676,DEUTDEFF,DE
51790,CHASUS33,US
51856,CHASUS33,US
52155,WFBIUS6S,US
52255,BABOROBB,RO
52391,BOFAUS3N,US
52629,WFBIUS6S,US
52730,BABOROBB,RO
52994,DEUTDEFF,DE
53029,WFBIUS6S,US
53069,BOFAUS3N,US
54359,DEUTDEFF,DE
54536,DEUTDEFF,DE
54578,BABOROBB,RO
55098,WFBIUS6S,US
55869,WFBIUS6S,US
55978,WFBIUS6S,US
75093,WFBIUS6S,US
75459,BABOROBB,RO
75577,DEUTDEFF,DE
76158,CHASUS33,US
76832,BABOROBB,RO
76932,WFBIUS6S,US
77117,BOFAUS3N,US
77951,CHASUS33,US
78491,DEUTDEFF,DE
78631,BOFAUS3N,US
78759,WFBIUS6S,US
79429,WFBIUS6S,US
80609,BOFAUS3N,US
80634,CHASUS33,US
80813,BOFAUS3N,US
81290,DEUTDEFF,DE
82819,WFBIUS6S,US
83811,WFBIUS6S,US
83970,BABOROBB,RO
83979,WFBIUS6S,US
85112,BOFAUS3N,US
85278,DEUTDEFF,DE
85289,WFBIUS6S,US
85429,WFBIUS6S,US
85471,BABOROBB,RO
86311,BABOROBB,RO
86436,CHASUS33,US
86479,BABOROBB,RO
86756,BABOROBB,RO
86998,BOFAUS3N,US
87130,CHASUS33,US
87134,DEUTDEFF,DE
87376,CHASUS33,US
87634,BOFAUS3N,US
87953,WFBIUS6S,US
88089,BABOROBB,RO
88236,BOFAUS3N,US
88316,DEUTDEFF,DE
88479,BABOROBB,RO
88555,BABOROBB,RO
88852,WFBIUS6S,US
89031,DEUTDEFF,DE
89413,CHASUS33,US
89855,CHASUS33,US
89952,BOFAUS3N,US
90338,BOFAUS3N,US
90435,DEUTDEFF,DE
90478,BABOROBB,RO
91809,DEUTDEFF,DE
91871,CHASUS33,US
91875,BOFAUS3N,US
91997,DEUTDEFF,DE
92199,BOFAUS3N,US
92935,CHASUS33,US
131769,CHASUS33,US
132171,CHASUS33,US
132311,BOFAUS3N,US
132919,WFBIUS6S,US
133217,BOFAUS3N,US
133369,BABOROBB,RO
133652,CHASUS33,US
133831,DEUTDEFF,DE
135012,BOFAUS3N,US
135496,CHASUS33,US
135532,BABOROBB,RO
136832,BOFAUS3N,US
137331,WFBIUS6S,US
138297,WFBIUS6S,US
138757,CHASUS33,US
139018,BOFAUS3N,US
139133,DEUTDEFF,DE
139159,BOFAUS3N,US
139756,WFBIUS6S,US
139809,WFBIUS6S,US
140989,BOFAUS3N,US
141538,DEUTDEFF,DE
142977,DEUTDEFF,DE
145276,BABOROBB,RO
147418,CHASUS33,US
147751,BABOROBB,RO
148037,DEUTDEFF,DE
148690,DEUTDEFF,DE
148691,DEUTDEFF,DE
148970,WFBIUS6S,US
149194,CHASUS33,US
149673,BOFAUS3N,US
149917,WFBIUS6S,US
149995,WFBIUS6S,US
112572,WFBIUS6S,US
112909,BOFAUS3N,US
112990,CHASUS33,US
113091,DEUTDEFF,DE
113371,BOFAUS3N,US
113572,BOFAUS3N,US
113678,DEUTDEFF,DE
113691,BABOROBB,RO
114038,BABOROBB,RO
115058,DEUTDEFF,DE
115329,WFBIUS6S,US
115711,BOFAUS3N,US
116379,WFBIUS6S,US
116617,BOFAUS3N,US
116909,DEUTDEFF,DE
117075,BOFAUS3N,US
650,BOFAUS3N,US
2092,BOFAUS3N,US
4791,BOFAUS3N,US
5574,BOFAUS3N,US
6790,BOFAUS3N,US
8899,BOFAUS3N,US
13914,BOFAUS3N,US
16876,BOFAUS3N,US
20915,BOFAUS3N,US
23558,BOFAUS3N,US
33053,BOFAUS3N,US
33179,BOFAUS3N,US
33636,BOFAUS3N,US
36591,BOFAUS3N,US
38229,BOFAUS3N,US
40279,BOFAUS3N,US
46798,BOFAUS3N,US
47975,BOFAUS3N,US
49996,BOFAUS3N,US
54218,BOFAUS3N,US
55474,BOFAUS3N,US
56090,BOFAUS3N,US
80276,BOFAUS3N,US
85079,BOFAUS3N,US
85771,BOFAUS3N,US
87555,BOFAUS3N,US
142017,BOFAUS3N,US
142112,BOFAUS3N,US
146535,BOFAUS3N,US
115249,BOFAUS3N,US
115417,BOFAUS3N,US
117371,BOFAUS3N,US
117635,BOFAUS3N,US
117858,BOFAUS3N,US
118852,BOFAUS3N,US
119317,BABOROBB,RO
119577,BOFAUS3N,US
119672,DEUTDEFF,DE
119679,BOFAUS3N,US
119790,BOFAUS3N,US
119955,BOFAUS3N,US
120209,DEUTDEFF,DE
120276,BOFAUS3N,US
122477,WFBIUS6S,US
122792,DEUTDEFF,DE
123179,BOFAUS3N,US
123316,BABOROBB,RO
123317,CHASUS33,US
123859,CHASUS33,US
124271,DEUTDEFF,DE
124779,DEUTDEFF,DE
124875,BOFAUS3N,US
125118,WFBIUS6S,US
125196,BABOROBB,RO
125359,CHASUS33,US
125395,BABOROBB,RO
125950,BOFAUS3N,US
125956,DEUTDEFF,DE
126018,WFBIUS6S,US
126711,CHASUS33,US
126776,DEUTDEFF,DE
126896,DEUTDEFF,DE
127476,WFBIUS6S,US
128130,BOFAUS3N,US
128433,BABOROBB,RO
128553,DEUTDEFF,DE
129072,WFBIUS6S,US
129236,DEUTDEFF,DE
129398,BABOROBB,RO
129473,WFBIUS6S,US
129758,WFBIUS6S,US
129791,BOFAUS3N,US
129995,DEUTDEFF,DE
130736,BOFAUS3N,US
56278,CHASUS33,US
56819,BOFAUS3N,US
57174,CHASUS33,US
57219,WFBIUS6S,US
57854,WFBIUS6S,US
57959,DEUTDEFF,DE
58071,WFBIUS6S,US
58194,WFBIUS6S,US
58551,WFBIUS6S,US
58876,WFBIUS6S,US
59310,CHASUS33,US
59457,CHASUS33,US
59831,BOFAUS3N,US
60019,DEUTDEFF,DE
60193,BABOROBB,RO
60209,BOFAUS3N,US
61398,DEUTDEFF,DE
61609,CHASUS33,US
61977,BABOROBB,RO
62597,BABOROBB,RO
62614,BOFAUS3N,US
62770,BOFAUS3N,US
63453,BOFAUS3N,US
63529,DEUTDEFF,DE
63934,BOFAUS3N,US
63993,BOFAUS3N,US
64029,BOFAUS3N,US
64190,BOFAUS3N,US
64257,WFBIUS6S,US
65099,BOFAUS3N,US
65169,DEUTDEFF,DE
65931,BOFAUS3N,US
66115,WFBIUS6S,US
66235,WFBIUS6S,US
67339,BABOROBB,RO
67391,BOFAUS3N,US
67431,BOFAUS3N,US
67855,BABOROBB,RO
68537,CHASUS33,US
69115,DEUTDEFF,DE
69756,CHASUS33,US
69956,DEUTDEFF,DE
69971,BABOROBB,RO
69976,CHASUS33,US
69996,DEUTDEFF,DE
70196,DEUTDEFF,DE
70232,CHASUS33,US
71492,BOFAUS3N,US
71576,BOFAUS3N,US
71671,BOFAUS3N,US
72072,DEUTDEFF,DE
72395,CHASUS33,US
72589,WFBIUS6S,US
73778,CHASUS33,US
73975,WFBIUS6S,US
73997,CHASUS33,US
74095,BOFAUS3N,US
74269,BOFAUS3N,US
74335,WFBIUS6S,US
74491,BABOROBB,RO
74537,WFBIUS6S,US
74790,DEUTDEFF,DE
74813,BOFAUS3N,US
94378,BABOROBB,RO
94790,BOFAUS3N,US
95971,BOFAUS3N,US
96279,BOFAUS3N,US
96951,DEUTDEFF,DE
97138,BABOROBB,RO
97414,CHASUS33,US
97432,BABOROBB,RO
97911,DEUTDEFF,DE
98030,BOFAUS3N,US
98379,DEUTDEFF,DE
98831,CHASUS33,US
99194,DEUTDEFF,DE
99289,CHASUS33,US
99375,BOFAUS3N,US
99672,DEUTDEFF,DE
99795,BABOROBB,RO
100230,BABOROBB,RO
100314,BOFAUS3N,US
100573,BOFAUS3N,US
101212,CHASUS33,US
101239,WFBIUS6S,US
101453,BOFAUS3N,US
101970,CHASUS33,US
102250,WFBIUS6S,US
102554,DEUTDEFF,DE
103635,DEUTDEFF,DE
104149,BABOROBB,RO
104491,BABOROBB,RO
